CaseID,FirstName,LastName,Role
CIV-104913,Deborah,Berg,Defendant
CIV-104913,Jennifer,Moore,Judge
CIV-104914,Robert,Perez,Plaintiff
CIV-104914,Cathy,Henderson,Defendant
CIV-104914,Charles,Mendez,Judge
CIV-104915,William,Rodriguez,Plaintiff
CIV-104915,Jessica,Wells,Defendant
CIV-104915,Paul,Brown,Judge
CIV-104916,Megan,Smith,Plaintiff
CIV-104916,Dustin,Carrillo,Defendant
CIV-104916,Thomas,Ford,Judge
CIV-104917,Shawn,Bradford,Plaintiff
CIV-104917,William,Lucas,Defendant
CIV-104917,Kathy,Golden,Judge
CIV-104918,Julie,Lopez,Plaintiff
CIV-104918,Laura,Evans,Defendant
CIV-104918,Ricky,Bell,Judge
CIV-104919,Jeremiah,Gross,Plaintiff
CIV-104919,Michelle,Marshall,Defendant
CIV-104919,Dawn,Barker,Judge
CIV-104920,Matthew,Velazquez,Prosecutor
CIV-104920,Candice,Richardson,Defendant
CIV-104920,Daniel,Perez,Judge
CIV-104921,Michael,Sanchez,Plaintiff
CIV-104921,Clinton,Aguilar,Defendant
CIV-104921,Kimberly,Gilbert,Judge
CIV-104922,Nicholas,Davis,Prosecutor
CIV-104922,Pamela,Lucas,Defendant
CIV-104922,Jessica,Holt,Judge
CIV-104923,Jason,Huff,Plaintiff
CIV-104923,James,Torres,Defendant
CIV-104923,Jack,Craig,Judge
CIV-104924,Michael,Garcia,Plaintiff
CIV-104924,Adrian,Davies,Defendant
CIV-104924,Joseph,Molina,Judge
CIV-104925,Amanda,Hill,Plaintiff
CIV-104925,Molly,Rivera,Defendant
CIV-104925,Robert,Williams,Judge
CIV-104926,Michael,Gilmore,Plaintiff
CIV-104926,Amy,Pierce,Defendant
CIV-104926,Allison,Dunn,Judge
CIV-104927,Charles,Brown,Plaintiff
CIV-104927,James,Parsons,Defendant
CIV-104927,Kevin,Washington,Judge
CIV-104928,Elijah,Miller,Plaintiff
CIV-104928,Kevin,Delacruz,Defendant
CIV-104928,Chad,Johnson,Judge
CIV-104929,Michelle,Monroe,Prosecutor
CIV-104929,Krystal,Giles,Defendant
CIV-104929,Ryan,Kelly,Judge
CIV-104930,Daniel,Salazar,Prosecutor
CIV-104930,Jonathan,Mcintyre,Defendant
CIV-104930,Jennifer,Turner,Judge
CIV-104931,Lisa,Reynolds,Plaintiff
CIV-104931,Elizabeth,Gates,Defendant
CIV-104931,Tony,Huff,Judge
CIV-104932,Jennifer,Harris,Plaintiff
CIV-104932,Kim,Lee,Defendant
CIV-104932,Taylor,Waters,Judge
CIV-104933,William,Daniel,Plaintiff
CIV-104933,April,Frye,Defendant
CIV-104933,Cathy,Leblanc,Judge
CIV-104934,Sharon,Bishop,Plaintiff
CIV-104934,Veronica,Pena,Defendant
CIV-104934,Theresa,Lin,Judge
CIV-104935,Laura,Garcia,Plaintiff
CIV-104935,Monica,May,Defendant
CIV-104935,Amanda,Barnes,Judge
CIV-104936,John,Bates,Plaintiff
CIV-104936,Elizabeth,Morrison,Defendant
CIV-104936,Karen,Lawrence,Judge
CIV-104937,Luis,Brown,Prosecutor
CIV-104937,Glenda,Bernard,Defendant
CIV-104937,April,Logan,Judge
CIV-104938,Paul,Cook,Plaintiff
CIV-104938,Michael,Gray,Defendant
CIV-104938,Tracy,Hayes,Judge
CIV-104939,Jessica,Stone,Plaintiff
CIV-104939,Brandon,Johnson,Defendant
CIV-104939,Jacob,Becker,Judge
CIV-104940,Sara,Chung,Plaintiff
CIV-104940,Steven,Williams,Defendant
CIV-104940,Eric,Mills,Judge
CIV-104941,Lindsey,Warren,Plaintiff
CIV-104941,Candice,Cox,Defendant
CIV-104941,Kathryn,Johnson,Judge
CIV-104942,Jason,Wang,Plaintiff
CIV-104942,Donna,Ramirez,Defendant
CIV-104942,Joshua,Morris,Judge
CIV-104943,Carlos,Wilkinson,Prosecutor
CIV-104943,Ellen,Khan,Defendant
CIV-104943,Vicki,Gomez,Judge
CIV-104944,Patrick,Jennings,Plaintiff
CIV-104944,Randy,Smith,Defendant
CIV-104944,Kevin,Boyd,Judge
CIV-104945,Nichole,Holt,Plaintiff
CIV-104945,Austin,Mccarthy,Defendant
CIV-104945,William,Kline,Judge
CIV-104946,Kevin,May,Plaintiff
CIV-104946,Larry,Dougherty,Defendant
CIV-104946,Brandon,Taylor,Judge
CIV-104947,Jennifer,Shaw,Plaintiff
CIV-104947,Emily,Cook,Defendant
CIV-104947,Jasmin,Williams,Judge
CIV-104948,Heather,Brennan,Plaintiff
CIV-104948,Tracy,Harvey,Defendant
CIV-104948,Charlotte,Rodriguez,Judge
CIV-104949,Sarah,Heath,Plaintiff
CIV-104949,Michael,Ewing,Defendant
CIV-104949,Carla,Woods,Judge
CIV-104950,Bobby,Strickland,Prosecutor
CIV-104950,Michael,Ford,Defendant
CIV-104950,Daniel,Riley,Judge
CIV-104951,Nina,Harmon,Prosecutor
CIV-104951,David,Braun,Defendant
CIV-104951,Kenneth,Woodard,Judge
CIV-104952,Amy,Lee,Plaintiff
CIV-104952,Cameron,Hoffman,Defendant
CIV-104952,Patricia,Green,Judge
CIV-104953,Mitchell,Arias,Prosecutor
CIV-104953,Julie,Skinner,Defendant
CIV-104953,David,Herrera,Judge
CIV-104954,Carolyn,Nelson,Plaintiff
CIV-104954,Brittany,Scott,Defendant
CIV-104954,Andrea,Wilson,Judge
CIV-104955,Shannon,Butler,Plaintiff
CIV-104955,Andrea,Koch,Defendant
CIV-104955,Christina,Kaufman,Judge
CIV-104956,Julia,Bradshaw,Plaintiff
CIV-104956,Alexis,Gutierrez,Defendant
CIV-104956,Cassandra,Barnes,Judge
CIV-104957,Marcus,Mccoy,Plaintiff
CIV-104957,Nicholas,Roberson,Defendant
CIV-104957,Melissa,Edwards,Judge
CIV-104958,Julie,Wright,Plaintiff
CIV-104958,Tyler,Tucker,Defendant
CIV-104958,Gregory,Tran,Judge
CIV-104959,Joshua,Hammond,Prosecutor
CIV-104959,Antonio,Burns,Defendant
CIV-104959,Jon,Jones,Judge
CIV-104960,Alex,Elliott,Plaintiff
CIV-104960,Brittany,Rhodes,Defendant
CIV-104960,James,Miller,Judge
CIV-104961,Thomas,Bauer,Prosecutor
CIV-104961,Paige,Hudson,Defendant
CIV-104961,Diana,Roth,Judge
CIV-104962,Anthony,Richardson,Plaintiff
CIV-104962,Richard,Nunez,Defendant
CIV-104962,Logan,Vincent,Judge
CIV-104963,Susan,Goodwin,Plaintiff
CIV-104963,Laura,Harris,Defendant
CIV-104963,Jessica,Thomas,Judge
CIV-104964,Timothy,Lowe,Plaintiff
CIV-104964,Erica,Lyons,Defendant
CIV-104964,Chris,Ritter,Judge
CIV-104965,Thomas,Byrd,Plaintiff
CIV-104965,Jeffrey,Taylor,Defendant
CIV-104965,Julian,Thompson,Judge
CIV-104966,Rebecca,Mendoza,Plaintiff
CIV-104966,Tyler,Kelly,Defendant
CIV-104966,Hunter,Moore,Judge
CIV-104967,Emily,Grant,Prosecutor
CIV-104967,Brian,Brooks,Defendant
CIV-104967,Nicholas,King,Judge
CIV-104968,Elizabeth,Finley,Plaintiff
CIV-104968,Veronica,Johnson,Defendant
CIV-104968,Alexander,Perez,Judge
CIV-104969,Melissa,Davis,Plaintiff
CIV-104969,Mark,George,Defendant
CIV-104969,Jennifer,Wallace,Judge
CIV-104970,Rita,Wallace,Plaintiff
CIV-104970,Jeremiah,Berry,Defendant
CIV-104970,Kevin,Hansen,Judge
CIV-104971,Mark,Skinner,Prosecutor
CIV-104971,Hunter,Mcmillan,Defendant
CIV-104971,Nicole,Brown,Judge
CIV-104972,Charles,Gibson,Plaintiff
CIV-104972,Michael,West,Defendant
CIV-104972,Sophia,Brown,Judge
CIV-104973,Caleb,Carter,Plaintiff
CIV-104973,Savannah,Lewis,Defendant
CIV-104973,Jeffrey,Mitchell,Judge
CIV-104974,Joseph,Avery,Plaintiff
CIV-104974,Victor,Petersen,Defendant
CIV-104974,Tracy,Cochran,Judge
CIV-104975,Lindsey,Wolf,Prosecutor
CIV-104975,Fred,Johnson,Defendant
CIV-104975,Robert,Mckinney,Judge
CIV-104976,Amanda,Reid,Plaintiff
CIV-104976,Justin,Cannon,Defendant
CIV-104976,Carl,Cooper,Judge
CIV-104977,Paul,Burke,Plaintiff
CIV-104977,Stephanie,White,Defendant
CIV-104977,Becky,Hester,Judge
CIV-104978,Holly,Mccall,Plaintiff
CIV-104978,Ashley,Fuentes,Defendant
CIV-104978,Benjamin,Rios,Judge
CIV-104979,Mark,Cisneros,Prosecutor
CIV-104979,Donald,Woods,Defendant
CIV-104979,Lawrence,Wolf,Judge
CIV-104980,Jessica,Foster,Plaintiff
CIV-104980,Kimberly,Silva,Defendant
CIV-104980,Ryan,Garcia,Judge
CIV-104981,Duane,Mckinney,Plaintiff
CIV-104981,Jason,Anderson,Defendant
CIV-104981,Leslie,Nash,Judge
CIV-104982,Carolyn,Gardner,Plaintiff
CIV-104982,Luis,Smith,Defendant
CIV-104982,Daniel,Barajas,Judge
CIV-104983,William,Blake,Plaintiff
CIV-104983,Sandra,Odom,Defendant
CIV-104983,Tonya,Shaw,Judge
CIV-104984,Jennifer,Oliver,Plaintiff
CIV-104984,John,Perez,Defendant
CIV-104984,Kimberly,Lin,Judge
CIV-104985,Jasmine,Stephens,Plaintiff
CIV-104985,Debra,Jordan,Defendant
CIV-104985,Stacy,Graham,Judge
CIV-104986,Nicholas,Underwood,Prosecutor
CIV-104986,Kelly,Duran,Defendant
CIV-104986,Sarah,Lopez,Judge
CIV-104987,Savannah,Douglas,Plaintiff
CIV-104987,Blake,Rivera,Defendant
CIV-104987,Brandon,White,Judge
CIV-104988,Maria,Lee,Plaintiff
CIV-104988,Heather,Morrison,Defendant
CIV-104988,Jeremy,Vasquez,Judge
CIV-104989,Hunter,Pugh,Plaintiff
CIV-104989,James,White,Defendant
CIV-104989,Michelle,Campbell,Judge
CIV-104990,Alexander,English,Plaintiff
CIV-104990,Tammy,Hughes,Defendant
CIV-104990,Caitlin,Sanchez,Judge
CIV-104991,Gwendolyn,Weeks,Plaintiff
CIV-104991,Mario,Johnson,Defendant
CIV-104991,Linda,Salazar,Judge
CIV-104992,Cynthia,Long,Plaintiff
CIV-104992,Peggy,Payne,Defendant
CIV-104992,Shelby,Sparks,Judge
CIV-104993,Christopher,Mendoza,Plaintiff
CIV-104993,Daniel,Hogan,Defendant
CIV-104993,Jose,Smith,Judge
CIV-104994,Michael,Brown,Plaintiff
CIV-104994,Christine,Olsen,Defendant
CIV-104994,Kathryn,Ramirez,Judge
CIV-104995,Eric,Thomas,Plaintiff
CIV-104995,Erik,Johnson,Defendant
CIV-104995,Lisa,Washington,Judge
CIV-104996,David,Ward,Plaintiff
CIV-104996,Haley,Moore,Defendant
CIV-104996,Nancy,Villegas,Judge
CIV-104997,John,Kennedy,Plaintiff
CIV-104997,Jared,Burns,Defendant
CIV-104997,Sierra,Charles,Judge
CIV-104998,Lindsay,Santos,Plaintiff
CIV-104998,Nicholas,Brown,Defendant
CIV-104998,Jackson,Mccarty,Judge
CIV-104999,Mercedes,Long,Plaintiff
CIV-104999,Deborah,Johnson,Defendant
CIV-104999,Matthew,Rodriguez,Judge
CIV-105000,Laura,Lewis,Prosecutor
CIV-105000,William,Bauer,Defendant
CIV-105000,Tonya,Harrington,Judge
CIV-105001,Teresa,Weiss,Plaintiff
CIV-105001,Veronica,Nelson,Defendant
CIV-105001,Nancy,Lewis,Judge
CIV-105002,Kimberly,Herrera,Plaintiff
CIV-105002,John,Quinn,Defendant
CIV-105002,Sharon,Herman,Judge
CIV-105003,Luis,Robinson,Plaintiff
CIV-105003,Ralph,Porter,Defendant
CIV-105003,Gerald,Smith,Judge
CIV-105004,Jay,Brock,Plaintiff
CIV-105004,Yvonne,Sullivan,Defendant
CIV-105004,Jeffrey,Gonzalez,Judge
CIV-105005,Tammy,Palmer,Prosecutor
CIV-105005,Amanda,Reed,Defendant
CIV-105005,Melissa,Lopez,Judge
CIV-105006,Loretta,Morgan,Plaintiff
CIV-105006,Candice,Henry,Defendant
CIV-105006,James,Richardson,Judge
CIV-105007,Jill,Parker,Plaintiff
CIV-105007,Robert,Jacobs,Defendant
CIV-105007,Thomas,English,Judge
CIV-105008,Alexis,Newman,Plaintiff
CIV-105008,Brianna,Salas,Defendant
CIV-105008,Randy,Hill,Judge
CIV-105009,Jason,Jones,Prosecutor
CIV-105009,William,Hill,Defendant
CIV-105009,Laura,Thomas,Judge
CIV-105010,Patricia,Fowler,Prosecutor
CIV-105010,Michael,Rosario,Defendant
CIV-105010,David,Guerrero,Judge
CIV-105011,James,Hernandez,Plaintiff
CIV-105011,Shannon,Hubbard,Defendant
CIV-105011,Michael,Nelson,Judge
CIV-105012,Crystal,Ray,Prosecutor
CIV-105012,Jeffrey,Moore,Defendant
CIV-105012,Alvin,Figueroa,Judge
CIV-105013,Bryan,Gross,Plaintiff
CIV-105013,Kelsey,Buck,Defendant
CIV-105013,Lisa,Rivera,Judge
CIV-105014,John,Sullivan,Plaintiff
CIV-105014,Diana,Newton,Defendant
CIV-105014,Christine,Young,Judge
CIV-105015,Robert,Spencer,Plaintiff
CIV-105015,Francisco,Hernandez,Defendant
CIV-105015,Jessica,Mendoza,Judge
CIV-105016,Patricia,Powell,Plaintiff
CIV-105016,Robert,Brewer,Defendant
CIV-105016,Paul,Howard,Judge
CIV-105017,Lauren,Daniels,Plaintiff
CIV-105017,Shelby,Berg,Defendant
CIV-105017,Matthew,Carroll,Judge
CIV-105018,Misty,Mcintyre,Plaintiff
CIV-105018,Jennifer,Taylor,Defendant
CIV-105018,Joseph,Long,Judge
CIV-105019,Heather,Clark,Plaintiff
CIV-105019,Richard,Ayala,Defendant
CIV-105019,Scott,Atkinson,Judge
CIV-105020,Michelle,Kelley,Prosecutor
CIV-105020,Shawn,Johnson,Defendant
CIV-105020,Tammy,Reynolds,Judge
CIV-105021,Adrienne,Thompson,Plaintiff
CIV-105021,Gregory,Collins,Defendant
CIV-105021,Kevin,Goodman,Judge
CIV-105022,Garrett,West,Plaintiff
CIV-105022,Valerie,Andrews,Defendant
CIV-105022,Elizabeth,Russell,Judge
CIV-105023,Diana,Brock,Plaintiff
CIV-105023,Daniel,Bush,Defendant
CIV-105023,Stephanie,Dunn,Judge
CIV-105024,Alexis,Lowery,Plaintiff
CIV-105024,Brooke,Rivas,Defendant
CIV-105024,Jonathan,Lyons,Judge
CIV-105025,Cory,Moran,Plaintiff
CIV-105025,Joel,Gomez,Defendant
CIV-105025,John,Riley,Judge
CIV-105026,Isabel,Young,Plaintiff
CIV-105026,Robert,James,Defendant
CIV-105026,David,Montgomery,Judge
CIV-105027,Sara,Werner,Prosecutor
CIV-105027,Karen,Allen,Defendant
CIV-105027,Thomas,Downs,Judge
CIV-105028,Patricia,Wright,Plaintiff
CIV-105028,Beverly,Buchanan,Defendant
CIV-105028,John,Wolfe,Judge
CIV-105029,Rhonda,Sims,Plaintiff
CIV-105029,Bridget,Moore,Defendant
CIV-105029,Anne,Gonzales,Judge
CIV-105030,Randy,Mcconnell,Plaintiff
CIV-105030,Bruce,Simmons,Defendant
CIV-105030,Tony,Meadows,Judge
CIV-105031,Rachel,Ingram,Plaintiff
CIV-105031,Veronica,Williams,Defendant
CIV-105031,Dylan,Ortiz,Judge
CIV-105032,Frank,Velazquez,Prosecutor
CIV-105032,Denise,Mayer,Defendant
CIV-105032,Matthew,Martin,Judge
CIV-105033,Dylan,Wilkinson,Prosecutor
CIV-105033,Mary,Rivera,Defendant
CIV-105033,Travis,Johnson,Judge
CIV-105034,Kenneth,Garcia,Plaintiff
CIV-105034,Sherry,Stevenson,Defendant
CIV-105034,Craig,Hernandez,Judge
CIV-105035,Michelle,Knight,Plaintiff
CIV-105035,Kristin,Chandler,Defendant
CIV-105035,Ryan,Morales,Judge
CIV-105036,Teresa,Martinez,Plaintiff
CIV-105036,Monica,Thompson,Defendant
CIV-105036,Ryan,Gonzalez,Judge
CIV-105037,Frank,Jones,Plaintiff
CIV-105037,Michael,Owen,Defendant
CIV-105037,Julie,Peck,Judge
CIV-105038,Stephen,Villarreal,Plaintiff
CIV-105038,Morgan,Fields,Defendant
CIV-105038,Clinton,Sparks,Judge
CIV-105039,Chad,Atkins,Plaintiff
CIV-105039,Douglas,Moreno,Defendant
CIV-105039,Leslie,Stevens,Judge
CIV-105040,Roger,Owens,Plaintiff
CIV-105040,Mary,Wilkins,Defendant
CIV-105040,Lori,Woodard,Judge
CIV-105041,Ronald,Hernandez,Plaintiff
CIV-105041,Dominique,Moore,Defendant
CIV-105041,Debbie,Murillo,Judge
CIV-105042,John,Guerra,Plaintiff
CIV-105042,Justin,Harris,Defendant
CIV-105042,Kayla,Scott,Judge
CIV-105043,Amy,Stafford,Plaintiff
CIV-105043,Alexandra,Jenkins,Defendant
CIV-105043,Marc,Holland,Judge
CIV-105044,Anthony,Bennett,Plaintiff
CIV-105044,Jesse,Shields,Defendant
CIV-105044,Eric,Wright,Judge
CIV-105045,Steven,Williams,Plaintiff
CIV-105045,Joshua,Hartman,Defendant
CIV-105045,Kevin,Davis,Judge
CIV-105046,James,Curry,Plaintiff
CIV-105046,Kimberly,Koch,Defendant
CIV-105046,Dawn,Johnson,Judge
CIV-105047,Krystal,Preston,Plaintiff
CIV-105047,Anna,Friedman,Defendant
CIV-105047,Lindsey,Wall,Judge
CIV-105048,Stacey,Byrd,Plaintiff
CIV-105048,Alexis,Diaz,Defendant
CIV-105048,Lisa,Mckee,Judge
CIV-105049,Daniel,Merritt,Plaintiff
CIV-105049,Robin,Hill,Defendant
CIV-105049,Brendan,Hendrix,Judge
CIV-105050,Brittany,Nichols,Plaintiff
CIV-105050,Derek,Farmer,Defendant
CIV-105050,Joshua,Lopez,Judge
CIV-105051,Roger,Green,Plaintiff
CIV-105051,Jeffrey,Stewart,Defendant
CIV-105051,John,Martinez,Judge
CIV-105052,John,Hamilton,Plaintiff
CIV-105052,Paul,Gould,Defendant
CIV-105052,Nicole,Rodriguez,Judge
CIV-105053,Lisa,Hall,Plaintiff
CIV-105053,Karen,Berry,Defendant
CIV-105053,John,Owens,Judge
CIV-105054,Gary,Horton,Plaintiff
CIV-105054,Jonathan,Jones,Defendant
CIV-105054,Donna,Brown,Judge
CIV-105055,Melissa,Quinn,Plaintiff
CIV-105055,Thomas,Bailey,Defendant
CIV-105055,Travis,Smith,Judge
CIV-105056,Cynthia,Schultz,Plaintiff
CIV-105056,Amber,Moreno,Defendant
CIV-105056,Lori,Williams,Judge
CIV-105057,Samuel,Smith,Plaintiff
CIV-105057,Kelly,Weaver,Defendant
CIV-105057,Michael,Brown,Judge
CIV-105058,Renee,Smith,Plaintiff
CIV-105058,Bradley,Rodriguez,Defendant
CIV-105058,Jonathan,Cordova,Judge
CIV-105059,Scott,Brown,Plaintiff
CIV-105059,Kristen,Hardin,Defendant
CIV-105059,Anna,Odonnell,Judge
CIV-105060,Amy,Taylor,Prosecutor
CIV-105060,Benjamin,Peterson,Defendant
CIV-105060,Deanna,Campbell,Judge
CIV-105061,Laura,Copeland,Plaintiff
CIV-105061,Justin,Roach,Defendant
CIV-105061,Michael,Arellano,Judge
CIV-105062,Laura,Brooks,Plaintiff
CIV-105062,Cole,Manning,Defendant
CIV-105062,Shannon,Ryan,Judge
CIV-105063,Lindsey,Cisneros,Plaintiff
CIV-105063,Jonathan,Baker,Defendant
CIV-105063,Martin,Miller,Judge
CIV-105064,Lisa,Clay,Plaintiff
CIV-105064,Samantha,Ramos,Defendant
CIV-105064,James,Duke,Judge
CIV-105065,Connie,Smith,Plaintiff
CIV-105065,Steve,Lopez,Defendant
CIV-105065,Jennifer,Taylor,Judge
CIV-105066,Ryan,Rivers,Plaintiff
CIV-105066,Dawn,Reyes,Defendant
CIV-105066,James,Branch,Judge
CIV-105067,Melanie,Cole,Plaintiff
CIV-105067,Mike,Smith,Defendant
CIV-105067,Michael,Diaz,Judge
CIV-105068,Robert,Watson,Plaintiff
CIV-105068,Jill,Rosario,Defendant
CIV-105068,Thomas,Ferguson,Judge
CIV-105069,Jeffrey,Rivera,Plaintiff
CIV-105069,Jennifer,Mercado,Defendant
CIV-105069,Timothy,Malone,Judge
CIV-105070,Donna,Long,Plaintiff
CIV-105070,Mary,Morgan,Defendant
CIV-105070,Allison,Bass,Judge
CIV-105071,Kevin,Smith,Prosecutor
CIV-105071,Joseph,Nelson,Defendant
CIV-105071,Lonnie,Garrett,Judge
CIV-105072,Robert,Burton,Plaintiff
CIV-105072,Matthew,Bryant,Defendant
CIV-105072,Dustin,Greer,Judge
CIV-105073,Shannon,Hobbs,Plaintiff
CIV-105073,Lisa,Morris,Defendant
CIV-105073,Lindsey,Clay,Judge
CIV-105074,Dawn,Jones,Plaintiff
CIV-105074,Joshua,Simpson,Defendant
CIV-105074,Hannah,King,Judge
CIV-105075,Jennifer,Allen,Plaintiff
CIV-105075,Christina,Manning,Defendant
CIV-105075,John,Pitts,Judge
CIV-105076,Elizabeth,Tran,Plaintiff
CIV-105076,Joseph,Butler,Defendant
CIV-105076,Brianna,Flores,Judge
CIV-105077,Anthony,Moore,Plaintiff
CIV-105077,Kathleen,Higgins,Defendant
CIV-105077,Travis,Figueroa,Judge
CIV-105078,David,Harris,Plaintiff
CIV-105078,Alexandra,Martinez,Defendant
CIV-105078,Derrick,Booker,Judge
CIV-105079,Kristen,Jones,Prosecutor
CIV-105079,Sean,Lozano,Defendant
CIV-105079,Jennifer,Townsend,Judge
CIV-105080,Rebecca,Salazar,Plaintiff
CIV-105080,Lauren,Myers,Defendant
CIV-105080,Mary,Campbell,Judge
CIV-105081,Nicholas,Evans,Plaintiff
CIV-105081,Ryan,Brooks,Defendant
CIV-105081,Aaron,Howell,Judge
CIV-105082,Randy,Garcia,Plaintiff
CIV-105082,Eddie,Garza,Defendant
CIV-105082,Daniel,Medina,Judge
CIV-105083,Michael,Lee,Plaintiff
CIV-105083,Jennifer,Sawyer,Defendant
CIV-105083,Michael,Cooper,Judge
CIV-105084,Stephanie,Becker,Prosecutor
CIV-105084,Kayla,Patton,Defendant
CIV-105084,Monica,Church,Judge
CIV-105085,Christopher,Fritz,Plaintiff
CIV-105085,David,Bullock,Defendant
CIV-105085,John,Myers,Judge
CIV-105086,Jason,Smith,Plaintiff
CIV-105086,Janice,Ellis,Defendant
CIV-105086,Crystal,May,Judge
CIV-105087,Angela,Thompson,Prosecutor
CIV-105087,Timothy,Watson,Defendant
CIV-105087,Travis,Shields,Judge
CIV-105088,Carla,Clark,Plaintiff
CIV-105088,Mark,Hughes,Defendant
CIV-105088,Cole,Burton,Judge
CIV-105089,Cindy,Martin,Plaintiff
CIV-105089,Erin,Miller,Defendant
CIV-105089,Denise,Reeves,Judge
CIV-105090,Katelyn,Ballard,Plaintiff
CIV-105090,Jennifer,Brooks,Defendant
CIV-105090,Kim,Webb,Judge
CIV-105091,Blake,Bradford,Plaintiff
CIV-105091,Cindy,Chambers,Defendant
CIV-105091,Jessica,Gates,Judge
CIV-105092,Mario,Green,Prosecutor
CIV-105092,Denise,Dawson,Defendant
CIV-105092,Kenneth,Warren,Judge
CIV-105093,Tamara,Harvey,Plaintiff
CIV-105093,Victoria,Phillips,Defendant
CIV-105093,Jessica,Gross,Judge
CIV-105094,Samantha,Simmons,Plaintiff
CIV-105094,Renee,Humphrey,Defendant
CIV-105094,Lisa,Stevenson,Judge
CIV-105095,David,Stevens,Plaintiff
CIV-105095,Lindsay,Russell,Defendant
CIV-105095,Alexandra,May,Judge
CIV-105096,Amy,Stewart,Plaintiff
CIV-105096,Anne,Christian,Defendant
CIV-105096,Miranda,Andrews,Judge
CIV-105097,Sarah,Allison,Prosecutor
CIV-105097,Joel,Nelson,Defendant
CIV-105097,Mark,Mcfarland,Judge
CIV-105098,Deborah,Glover,Plaintiff
CIV-105098,Timothy,Williams,Defendant
CIV-105098,Bethany,Watson,Judge
CIV-105099,Lisa,Oconnell,Plaintiff
CIV-105099,Nicholas,Palmer,Defendant
CIV-105099,Diane,Vargas,Judge
CIV-105100,Jennifer,Lee,Plaintiff
CIV-105100,Sarah,Stanley,Defendant
CIV-105100,Craig,Anderson,Judge
CIV-105101,Emily,Molina,Plaintiff
CIV-105101,Jennifer,Oconnell,Defendant
CIV-105101,Barbara,Carter,Judge
CIV-105102,Cheryl,Phillips,Prosecutor
CIV-105102,Holly,Gonzalez,Defendant
CIV-105102,Jeffery,Young,Judge
CIV-105103,Michael,Bradley,Plaintiff
CIV-105103,Maria,Weber,Defendant
CIV-105103,Jesse,Spencer,Judge
CIV-105104,Crystal,Cruz,Plaintiff
CIV-105104,Greg,Adams,Defendant
CIV-105104,Samantha,Flores,Judge
CIV-105105,Gregory,Hunter,Plaintiff
CIV-105105,Ariana,Richardson,Defendant
CIV-105105,Samantha,Everett,Judge
CIV-105106,Lisa,Scott,Prosecutor
CIV-105106,Brandon,Wood,Defendant
CIV-105106,Dana,Espinoza,Judge
CIV-105107,Sean,Bean,Plaintiff
CIV-105107,Frank,Jones,Defendant
CIV-105107,Patricia,Sanders,Judge
CIV-105108,Mary,Johns,Prosecutor
CIV-105108,Carolyn,Rodriguez,Defendant
CIV-105108,Darrell,Adkins,Judge
CIV-105109,Matthew,Baker,Plaintiff
CIV-105109,Stephen,Anderson,Defendant
CIV-105109,Michael,Fritz,Judge
CIV-105110,Noah,Snyder,Plaintiff
CIV-105110,Brian,Combs,Defendant
CIV-105110,Dustin,Gibson,Judge
CIV-105111,Jeffery,Pacheco,Plaintiff
CIV-105111,Jessica,Coleman,Defendant
CIV-105111,Jennifer,Morrison,Judge
CIV-105112,Nicholas,Williamson,Plaintiff
CIV-105112,Mark,Neal,Defendant
CIV-105112,Robert,Moreno,Judge
CIV-105113,Micheal,Morgan,Plaintiff
CIV-105113,Caitlin,Warner,Defendant
CIV-105113,Christopher,Palmer,Judge
CIV-105114,Ethan,Hanna,Plaintiff
CIV-105114,Emily,Ramos,Defendant
CIV-105114,Dennis,Ortega,Judge
CIV-105115,Larry,Phillips,Plaintiff
CIV-105115,Vincent,Chen,Defendant
CIV-105115,Timothy,Gomez,Judge
CIV-105116,Steven,Black,Prosecutor
CIV-105116,Allison,Gomez,Defendant
CIV-105116,Angel,Figueroa,Judge
CIV-105117,Cheryl,King,Plaintiff
CIV-105117,Matthew,Lowe,Defendant
CIV-105117,Daniel,Stephens,Judge
CIV-105118,Molly,Stone,Plaintiff
CIV-105118,Robert,Miller,Defendant
CIV-105118,Andrew,Cole,Judge
CIV-105119,James,Johnson,Plaintiff
CIV-105119,Marie,Davis,Defendant
CIV-105119,Andrew,Sims,Judge
CIV-105120,April,Nunez,Prosecutor
CIV-105120,Danielle,Rice,Defendant
CIV-105120,Jason,Lewis,Judge
CIV-105121,Ariel,Love,Prosecutor
CIV-105121,Jason,Hall,Defendant
CIV-105121,Allison,Gay,Judge
CIV-105122,Russell,Baker,Plaintiff
CIV-105122,Anthony,Raymond,Defendant
CIV-105122,Paula,Ferrell,Judge
CIV-105123,Amanda,Williams,Prosecutor
CIV-105123,Teresa,Barrett,Defendant
CIV-105123,Andre,Flynn,Judge
CIV-105124,Shaun,Morse,Plaintiff
CIV-105124,Sandra,Brown,Defendant
CIV-105124,Joseph,Flores,Judge
CIV-105125,Joseph,Tate,Plaintiff
CIV-105125,Michael,Smith,Defendant
CIV-105125,Ernest,Sanchez,Judge
CIV-105126,Brianna,Stephens,Plaintiff
CIV-105126,Melissa,Brady,Defendant
CIV-105126,Samantha,Dorsey,Judge
CIV-105127,Christopher,Mccormick,Plaintiff
CIV-105127,James,Allen,Defendant
CIV-105127,David,Cooper,Judge
CIV-105128,Brenda,Campbell,Plaintiff
CIV-105128,Courtney,Russell,Defendant
CIV-105128,Jamie,Wilson,Judge
